bairro;ano;n_mvi;bairro_id;periodo;pct_area_dominacao_ada;pct_area_dominacao_cv;pct_area_dominacao_milicia;pct_area_dominacao_tcp;ips_2022_agua_saneamento;ips_2022_pessoas_vivendo_em_favelas_nao_urbanizadas;censo_2010_populacao_total;censo_2010_rendimento_domiciliar_medio_brl;fc_total_tiroteios;fc_acao_policial
Vila Militar;2021;1;39;3;0,0;0,0;3,747227;0,0;87,63973191760202;0,0467;13184;2805,79;1;0
Vila Militar;2022;1;39;4;0,0;0,0;3,747227;0,0;87,63973191760202;0,0467;13184;2805,79;1;1
Vila Militar;2023;1;39;5;0,0;0,0;3,747227;0,0;87,63973191760202;0,0467;13184;2805,79;0;0
Vila Militar;2024;0;39;6;0,0;0,0;3,747227;0,0;87,63973191760202;0,0467;13184;2805,79;0;0
Cidade Universitária;2019;8;40;1;0,0;0,0;0,0;0,0;43,64534138544525;0,0;1556;2549,08;1;0
Cidade Universitária;2020;3;40;2;0,0;0,0;0,0;0,0;43,64534138544525;0,0;1556;2549,08;0;0
Cidade Universitária;2021;4;40;3;0,0;0,0;0,0;0,0;43,64534138544525;0,0;1556;2549,08;1;0
Cidade Universitária;2022;2;40;4;0,0;0,0;0,0;0,0;43,64534138544525;0,0;1556;2549,08;1;1
Cidade Universitária;2023;2;40;5;0,0;0,0;0,0;0,0;43,64534138544525;0,0;1556;2549,08;1;1
Cidade Universitária;2024;4;40;6;0,0;0,0;0,0;0,0;43,64534138544525;0,0;1556;2549,08;0;0
Rocha Miranda;2019;10;41;1;0,0;21,533124;0,0;0,0;96,56378330266676;0,0;44188;2029,86;27;6
Rocha Miranda;2020;18;41;2;0,0;13,640558;2,192697;0,0;96,56378330266676;0,0;44188;2029,86;12;2
Rocha Miranda;2021;9;41;3;0,0;21,533124;2,192697;0,0;96,56378330266676;0,0;44188;2029,86;12;1
Rocha Miranda;2022;8;41;4;0,0;23,148283;2,169608;0,0;96,56378330266676;0,0;44188;2029,86;10;3
Rocha Miranda;2023;19;41;5;0,0;23,325436;2,169608;0,0;96,56378330266676;0,0;44188;2029,86;9;5
Rocha Miranda;2024;8;41;6;0,0;23,325436;0,0;0,0;96,56378330266676;0,0;44188;2029,86;14;5
Ramos;2019;18;42;1;0,0;8,098161;34,042928;0,0;97,88000859352069;0,1611;40792;2380,26;7;0
Ramos;2020;14;42;2;0,0;8,098161;39,463346;0,0;97,88000859352069;0,1611;40792;2380,26;6;4
Ramos;2021;7;42;3;0,0;8,098161;34,285393;0,0;97,88000859352069;0,1611;40792;2380,26;5;3
Ramos;2022;30;42;4;0,0;9,362262;35,406481;0,0;97,88000859352069;0,1611;40792;2380,26;7;2
Ramos;2023;5;42;5;0,0;9,362262;24,303259;0,0;97,88000859352069;0,1611;40792;2380,26;5;1
Ramos;2024;9;42;6;0,0;9,362262;29,723678;0,0;97,88000859352069;0,1611;40792;2380,26;5;3
Realengo;2019;67;43;1;3,8428240000000002;0,106316;17,695039;0,300402;94,09847584312251;0,0787;180123;1932,4;73;15
Realengo;2020;37;43;2;4,220226;0,106316;11,197923;0,300402;94,09847584312251;0,0787;180123;1932,4;54;6
Realengo;2021;54;43;3;4,437817;0,106316;12,843683;0,300402;94,09847584312251;0,0787;180123;1932,4;75;19
Realengo;2022;55;43;4;4,437817;0,106316;13,335161000000001;0,300402;94,09847584312251;0,0787;180123;1932,4;55;19
Realengo;2023;56;43;5;5,25265;2,077953;9,818097;0,300402;94,09847584312251;0,0787;180123;1932,4;44;21
Realengo;2024;57;43;6;7,121688;1,8868649999999998;8,253919;0,300402;94,09847584312251;0,0787;180123;1932,4;25;9
Vila Kosmos;2019;1;44;1;0,0;45,089883;13,218031;0,0;99,31411554063357;0,1332;18274;2695,76;1;0
Vila Kosmos;2020;2;44;2;0,0;47,257684;13,218031;0,0;99,31411554063357;0,1332;18274;2695,76;1;0
Vila Kosmos;2021;1;44;3;0,0;48,10607;13,218031;0,0;99,31411554063357;0,1332;18274;2695,76;0;0
Vila Kosmos;2022;2;44;4;0,0;61,698837;13,218031;0,0;99,31411554063357;0,1332;18274;2695,76;25;7
Vila Kosmos;2023;1;44;5;0,0;74,916869;0,0;0,0;99,31411554063357;0,1332;18274;2695,76;12;4
Vila Kosmos;2024;4;44;6;0,0;74,916869;0,0;0,0;99,31411554063357;0,1332;18274;2695,76;17;11
Marechal Hermes;2019;24;45;1;0,0;6,386388;1,723773;1,090278;93,15055979220809;0,1936;48061;2213,48;17;4
Marechal Hermes;2020;10;45;2;0,0;2,5323580000000003;5,326844;4,944307;93,15055979220809;0,1936;48061;2213,48;11;4
Marechal Hermes;2021;5;45;3;0,0;2,5323580000000003;4,146965;4,944307;93,15055979220809;0,1936;48061;2213,48;10;1
Marechal Hermes;2022;17;45;4;0,0;1,720696;1,724615;5,755969;93,15055979220809;0,1936;48061;2213,48;8;1
Marechal Hermes;2023;10;45;5;0,0;1,720696;4,702522;4,679525;93,15055979220809;0,1936;48061;2213,48;4;1
Marechal Hermes;2024;14;45;6;0,0;1,720696;3,560599;5,755969;93,15055979220809;0,1936;48061;2213,48;4;2
Vicente de Carvalho;2019;26;46;1;0,0;38,840474;0,004539;0,007326999999999999;98,8875988539541;0,0;24964;1841,79;74;13
Vicente de Carvalho;2020;20;46;2;0,0;38,840474;0,004539;0,007326999999999999;98,8875988539541;0,0;24964;1841,79;70;12
Vicente de Carvalho;2021;13;46;3;0,0;38,840474;0,004539;0,007326999999999999;98,8875988539541;0,0;24964;1841,79;35;6
Vicente de Carvalho;2022;27;46;4;0,0;39,025212;0,004539;0,007326999999999999;98,8875988539541;0,0;24964;1841,79;62;17
Vicente de Carvalho;2023;16;46;5;0,0;39,025212;0,0;0,007326999999999999;98,8875988539541;0,0;24964;1841,79;55;10
Vicente de Carvalho;2024;18;46;6;0,0;39,025212;0,0;0,007326999999999999;98,8875988539541;0,0;24964;1841,79;29;10
Paciência;2019;6;47;1;0,0;1,325524;31,178804;0,0;86,94026044779638;0,2453;94626;1413,97;2;1
Paciência;2020;3;47;2;0,0;0,261964;31,201604000000003;0,0;86,94026044779638;0,2453;94626;1413,97;1;1
Paciência;2021;5;47;3;0,0;0,261964;32,852264;0,0;86,94026044779638;0,2453;94626;1413,97;11;1
Paciência;2022;5;47;4;0,0;0,261964;27,314657;0,0;86,94026044779638;0,2453;94626;1413,97;6;0
Paciência;2023;11;47;5;0,0;0,261964;32,019242;0,0;86,94026044779638;0,2453;94626;1413,97;12;6
Paciência;2024;5;47;6;0,0;0,0;32,691274;0,0;86,94026044779638;0,2453;94626;1413,97;6;1
Engenho da Rainha;2019;12;48;1;0,0;26,068489;0,0;0,0;96,67074821858674;0,1502;26659;2125,8;23;5
Engenho da Rainha;2020;8;48;2;0,0;26,068489;0,0;0,0;96,67074821858674;0,1502;26659;2125,8;11;4
Engenho da Rainha;2021;5;48;3;0,0;26,068489;0,0;0,0;96,67074821858674;0,1502;26659;2125,8;5;1
Engenho da Rainha;2022;2;48;4;0,0;26,068489;0,0;0,0;96,67074821858674;0,1502;26659;2125,8;11;4
Engenho da Rainha;2023;4;48;5;0,0;22,611501;0,0;0,0;96,67074821858674;0,1502;26659;2125,8;10;4
Engenho da Rainha;2024;5;48;6;0,0;26,068489;0,0;0,0;96,67074821858674;0,1502;26659;2125,8;12;7
Complexo do Alemão;2019;19;49;1;0,0;67,568641;0,0;0,0;96,721730830482;0,2309;69143;1187,34;275;71
Complexo do Alemão;2020;0;49;2;0,0;67,568641;0,0;0,0;96,721730830482;0,2309;69143;1187,34;121;19
Complexo do Alemão;2021;6;49;3;0,0;67,568641;0,0;0,0;96,721730830482;0,2309;69143;1187,34;82;21
Complexo do Alemão;2022;4;49;4;0,0;67,744339;0,0;0,0;96,721730830482;0,2309;69143;1187,34;37;14
Complexo do Alemão;2023;2;49;5;0,0;66,732643;0,0;0,0;96,721730830482;0,2309;69143;1187,34;18;8
Complexo do Alemão;2024;1;49;6;0,0;66,732643;0,0;0,0;96,721730830482;0,2309;69143;1187,34;16;10
Vaz Lobo;2019;8;50;1;0,0;2,842154;5,516111;10,651402;97,35245498452802;0,0269;15167;1929,43;22;6
Vaz Lobo;2020;5;50;2;0,0;2,842154;5,516111;10,651402;97,35245498452802;0,0269;15167;1929,43;9;1
Vaz Lobo;2021;2;50;3;0,0;2,842154;5,516111;10,651402;97,35245498452802;0,0269;15167;1929,43;5;1
Vaz Lobo;2022;7;50;4;0,0;2,842154;0,432827;10,651402;97,35245498452802;0,0269;15167;1929,43;10;2
Vaz Lobo;2023;4;50;5;0,0;2,842154;0,0;10,651402;97,35245498452802;0,0269;15167;1929,43;9;2
Vaz Lobo;2024;5;50;6;0,0;2,842154;5,083284;10,651402;97,35245498452802;0,0269;15167;1929,43;2;0
Padre Miguel;2019;21;51;1;22,203547;0,44815600000000005;10,058501;0,0;97,8097682100136;0,2662;64228;1925,24;47;7
Padre Miguel;2020;9;51;2;22,203547;0,44815600000000005;10,058501;0,0;97,8097682100136;0,2662;64228;1925,24;39;7
Padre Miguel;2021;1;51;3;22,203547;0,44815600000000005;11,739696;0,0;97,8097682100136;0,2662;64228;1925,24;37;10
Padre Miguel;2022;8;51;4;21,660331;0,44815600000000005;10,058501;0,0;97,8097682100136;0,2662;64228;1925,24;11;1
Padre Miguel;2023;10;51;5;21,660331;0,44815600000000005;10,058501;0,0;97,8097682100136;0,2662;64228;1925,24;22;6
Padre Miguel;2024;5;51;6;19,808199;0,44815600000000005;11,739696;0,0;97,8097682100136;0,2662;64228;1925,24;15;2
Bento Ribeiro;2019;6;52;1;0,0;0,272897;1,244428;0,0;97,82869282901017;0,019;43707;2545,85;8;1
Bento Ribeiro;2020;5;52;2;0,0;0,272897;18,270604;0,0;97,82869282901017;0,019;43707;2545,85;5;1
Bento Ribeiro;2021;2;52;3;0,0;0,272897;21,726054;0,0;97,82869282901017;0,019;43707;2545,85;9;0
Bento Ribeiro;2022;2;52;4;0,0;0,272897;10,407321;0,0;97,82869282901017;0,019;43707;2545,85;7;0
Bento Ribeiro;2023;3;52;5;0,0;0,272897;12,574253999999998;0,0;97,82869282901017;0,019;43707;2545,85;7;0
Bento Ribeiro;2024;3;52;6;0,0;0,272897;5,716014;0,0;97,82869282901017;0,019;43707;2545,85;1;0
Turiaçú;2019;1;53;1;0,0;30,567959;0,213701;0,0;96,20322767819916;0,0;17246;2084,27;4;2
Turiaçú;2020;3;53;2;0,0;30,544477;0,213701;0,0;96,20322767819916;0,0;17246;2084,27;0;0
Turiaçú;2021;5;53;3;0,0;31,407773;0,213701;0,0;96,20322767819916;0,0;17246;2084,27;0;0
Turiaçú;2022;5;53;4;0,0;31,407773;0,213701;0,0;96,20322767819916;0,0;17246;2084,27;3;3
Turiaçú;2023;4;53;5;0,0;34,536473;0,0;0,0;96,20322767819916;0,0;17246;2084,27;3;1
Turiaçú;2024;2;53;6;0,0;33,782342;0,0;0,0;96,20322767819916;0,0;17246;2084,27;3;1
Bonsucesso;2019;25;54;1;0,0;1,785079;0,0;0,0;89,55593135310744;0,1151;18711;2464,27;32;9
Bonsucesso;2020;28;54;2;0,0;1,785079;17,133763;0,0;89,55593135310744;0,1151;18711;2464,27;13;2
Bonsucesso;2021;16;54;3;0,0;1,785079;17,133763;0,0;89,55593135310744;0,1151;18711;2464,27;10;0
Bonsucesso;2022;27;54;4;0,0;1,799101;11,489488;0,0;89,55593135310744;0,1151;18711;2464,27;12;5
Bonsucesso;2023;19;54;5;0,0;1,799101;0,0;0,0;89,55593135310744;0,1151;18711;2464,27;8;5
Bonsucesso;2024;17;54;6;0,0;1,799101;0,0;0,0;89,55593135310744;0,1151;18711;2464,27;10;6
Inhaúma;2019;14;55;1;0,0;8,599487;28,701744;0,0;96,30961170802834;0,0876;45698;1797,39;7;4
Inhaúma;2020;8;55;2;0,0;8,599487;28,701744;0,0;96,30961170802834;0,0876;45698;1797,39;8;4
Inhaúma;2021;6;55;3;0,0;8,599487;28,701744;0,0;96,30961170802834;0,0876;45698;1797,39;7;1
Inhaúma;2022;12;55;4;0,0;8,599487;28,701744;0,0;96,30961170802834;0,0876;45698;1797,39;11;0
Inhaúma;2023;10;55;5;0,0;5,358915;9,705905999999999;0,0;96,30961170802834;0,0876;45698;1797,39;7;0
Inhaúma;2024;7;55;6;0,0;5,358915;28,701744;0,0;96,30961170802834;0,0876;45698;1797,39;7;5
Tomás Coelho;2019;9;56;1;6,595944;5,712053;0,0;3,0527979999999997;95,445246880302;0,1079;22676;1981,95;17;6
Tomás Coelho;2020;12;56;2;2,753635;5,742601;0,0;6,864558999999999;95,445246880302;0,1079;22676;1981,95;10;0
Tomás Coelho;2021;10;56;3;2,753635;5,742601;0,0;13,649223;95,445246880302;0,1079;22676;1981,95;14;4
Tomás Coelho;2022;14;56;4;2,387398;4,93014;1,178698;13,649223;95,445246880302;0,1079;22676;1981,95;10;4
Tomás Coelho;2023;10;56;5;2,387398;4,93014;1,178698;13,649223;95,445246880302;0,1079;22676;1981,95;5;1
Tomás Coelho;2024;5;56;6;1,418863;5,898675;1,178698;13,649223;95,445246880302;0,1079;22676;1981,95;10;2
Santíssimo;2019;12;57;1;0,0;0,0;20,708995;1,528924;92,92464977979232;0,1325;41458;1680,72;11;2
Santíssimo;2020;5;57;2;0,0;0,0;16,079767;1,528924;92,92464977979232;0,1325;41458;1680,72;11;2
Santíssimo;2021;6;57;3;0,0;0,0;13,812804;1,528924;92,92464977979232;0,1325;41458;1680,72;9;1
Santíssimo;2022;6;57;4;0,0;0,0;14,706669;1,528924;92,92464977979232;0,1325;41458;1680,72;8;3
Santíssimo;2023;2;57;5;0,0;0,0;10,086415;1,528924;92,92464977979232;0,1325;41458;1680,72;2;1
Santíssimo;2024;8;57;6;0,0;0,0;13,227847;1,528924;92,92464977979232;0,1325;41458;1680,72;2;1
Madureira;2019;29;58;1;0,0;5,41439;36,415273;9,062972;95,20906150852348;0,0286;50106;2391,05;110;38
Madureira;2020;21;58;2;0,0;5,41439;37,937130999999994;9,062972;95,20906150852348;0,0286;50106;2391,05;48;24
Madureira;2021;19;58;3;0,0;6,400966;37,937130999999994;9,062972;95,20906150852348;0,0286;50106;2391,05;75;19
Madureira;2022;11;58;4;0,0;6,400966;43,416604;8,963869;95,20906150852348;0,0286;50106;2391,05;47;30
Madureira;2023;28;58;5;0,0;6,400966;32,71311;8,963869;95,20906150852348;0,0286;50106;2391,05;48;22
Madureira;2024;15;58;6;0,0;5,492286;18,221463999999997;8,963869;95,20906150852348;0,0286;50106;2391,05;27;10
Oswaldo Cruz;2019;4;59;1;0,0;0,300714;13,929403;0,0;94,21960263541406;0,0488;34040;2330,83;4;0
Oswaldo Cruz;2020;5;59;2;0,0;0,300714;16,792339;0,0;94,21960263541406;0,0488;34040;2330,83;2;0
Oswaldo Cruz;2021;0;59;3;0,0;0,300714;13,929403;0,0;94,21960263541406;0,0488;34040;2330,83;2;0
Oswaldo Cruz;2022;4;59;4;0,0;0,300714;6,803012;0,0;94,21960263541406;0,0488;34040;2330,83;3;0
Oswaldo Cruz;2023;4;59;5;0,0;0,300714;6,793144;0,0;94,21960263541406;0,0488;34040;2330,83;4;1
Oswaldo Cruz;2024;2;59;6;0,0;0,300714;3,094292;0,0;94,21960263541406;0,0488;34040;2330,83;0;0
Santa Cruz;2019;25;60;1;0,0;0,37551099999999993;17,392703;0,0;87,93779616938625;0,0959;217333;1472,35;15;2
Santa Cruz;2020;19;60;2;0,0;0,37551099999999993;17,690221;0,0;87,93779616938625;0,0959;217333;1472,35;16;2
Santa Cruz;2021;34;60;3;0,0;0,37551099999999993;17,488223;0,0;87,93779616938625;0,0959;217333;1472,35;34;4
Santa Cruz;2022;26;60;4;0,0;0,066471;17,708608;0,0;87,93779616938625;0,0959;217333;1472,35;20;1
Santa Cruz;2023;53;60;5;0,0;0,020417999999999995;17,962412;0,0;87,93779616938625;0,0959;217333;1472,35;31;3
Santa Cruz;2024;38;60;6;0,0;0,020417999999999995;16,285818;0,0;87,93779616938625;0,0959;217333;1472,35;21;5
Magalhães Bastos;2019;10;61;1;4,483497;0,0;18,836566;0,0;94,31124623390996;0,2211;24430;1941,94;6;4
Magalhães Bastos;2020;3;61;2;4,483497;0,0;18,836566;0,0;94,31124623390996;0,2211;24430;1941,94;2;0
Magalhães Bastos;2021;4;61;3;4,483497;0,0;18,740484;0,0;94,31124623390996;0,2211;24430;1941,94;2;1
Magalhães Bastos;2022;5;61;4;4,483497;0,0;18,740484;0,0;94,31124623390996;0,2211;24430;1941,94;4;1
Magalhães Bastos;2023;0;61;5;4,483497;0,0;18,836566;0,0;94,31124623390996;0,2211;24430;1941,94;2;1
Magalhães Bastos;2024;3;61;6;4,559466;0,0;20,635018;0,0;94,31124623390996;0,2211;24430;1941,94;1;1
Senador Camará;2019;37;62;1;0,42478293478098467;1,0259727218374122;0,26524669225908204;13,885328702470453;94,50317578357314;0,3656;105515;1527,66;75;27
Senador Camará;2020;16;62;2;0,42478293478098467;1,0259727218374122;0,26524669225908204;13,885328702470453;94,50317578357314;0,3656;105515;1527,66;34;13
Senador Camará;2021;19;62;3;0,3025620354775461;1,0259727218374122;0,26524669225908204;14,00754960177389;94,50317578357314;0,3656;105515;1527,66;40;17
Senador Camará;2022;17;62;4;0,3025620354775461;1,0259727218374122;0,08495168014165631;14,23018060974774;94,50317578357314;0,3656;105515;1527,66;27;8
Senador Camará;2023;26;62;5;0,3025620354775461;1,0259727218374122;0,08495168014165631;14,23018060974774;94,50317578357314;0,3656;105515;1527,66;22;7
Senador Camará;2024;17;62;6;0,3025620354775461;1,0259727218374122;0,04261568428523567;14,23018060974774;94,50317578357314;0,3656;105515;1527,66;10;4
Cavalcanti;2019;12;63;1;0,736554;0,0;10,707941;15,199454999999999;96,1215913642796;0,1315;16141;1649,89;20;7
Cavalcanti;2020;5;63;2;0,689526;0,0;6,098621;15,246484;96,1215913642796;0,1315;16141;1649,89;5;1
Cavalcanti;2021;8;63;3;0,689526;0,0;13,787216;25,004615;96,1215913642796;0,1315;16141;1649,89;6;1
Cavalcanti;2022;2;63;4;0,689526;0,0;8,515808;25,004615;96,1215913642796;0,1315;16141;1649,89;8;2
Cavalcanti;2023;10;63;5;0,689526;0,0;3,799236;25,004615;96,1215913642796;0,1315;16141;1649,89;6;3
Cavalcanti;2024;12;63;6;0,689526;0,0;3,799236;25,004615;96,1215913642796;0,1315;16141;1649,89;13;9
Campo dos Afonsos;2019;0;64;1;0,0;0,0;0,0;0,0;99,85008316932634;0,0;1365;6185,07;0;0
Campo dos Afonsos;2020;0;64;2;0,0;0,0;0,0;0,0;99,85008316932634;0,0;1365;6185,07;0;0
Campo dos Afonsos;2021;0;64;3;0,0;0,0;0,0;0,0;99,85008316932634;0,0;1365;6185,07;1;0
Campo dos Afonsos;2022;0;64;4;0,0;0,0;0,0;0,0;99,85008316932634;0,0;1365;6185,07;0;0
Campo dos Afonsos;2023;1;64;5;0,0;0,0;0,0;0,0;99,85008316932634;0,0;1365;6185,07;0;0
Campo dos Afonsos;2024;0;64;6;0,0;0,0;0,0;0,0;99,85008316932634;0,0;1365;6185,07;0;0
Higienópolis;2019;2;65;1;0,0;0,9954439999999999;1,593891;0,0;99,17081528405288;0,1291;15734;2881,83;3;2
Higienópolis;2020;2;65;2;0,0;0,9954439999999999;1,593891;0,0;99,17081528405288;0,1291;15734;2881,83;0;0
Higienópolis;2021;3;65;3;0,0;0,9954439999999999;1,593891;0,0;99,17081528405288;0,1291;15734;2881,83;0;0
Higienópolis;2022;0;65;4;0,0;0,9954439999999999;1,593891;0,0;99,17081528405288;0,1291;15734;2881,83;1;1
Higienópolis;2023;2;65;5;0,0;0,9954439999999999;4,77551;0,0;99,17081528405288;0,1291;15734;2881,83;0;0
Higienópolis;2024;0;65;6;0,0;0,9954439999999999;4,77551;0,0;99,17081528405288;0,1291;15734;2881,83;0;0
Manguinhos;2019;23;66;1;0,0;14,418216000000001;2,511344;0,0;95,197754951703;0,3153;36160;1179,64;69;36
Manguinhos;2020;10;66;2;0,0;14,418216000000001;2,536332;0,0;95,197754951703;0,3153;36160;1179,64;30;8
Manguinhos;2021;8;66;3;0,0;14,418216000000001;2,536332;0,0;95,197754951703;0,3153;36160;1179,64;21;13
Manguinhos;2022;16;66;4;0,0;16,92956;0,024987;0,0;95,197754951703;0,3153;36160;1179,64;38;14
Manguinhos;2023;5;66;5;0,0;18,590022;0,024987;0,0;95,197754951703;0,3153;36160;1179,64;24;12
Manguinhos;2024;12;66;6;0,0;18,590022;0,024987;0,0;95,197754951703;0,3153;36160;1179,64;12;8
Engenheiro Leal;2019;5;67;1;0,0;0,0;27,245481000000005;9,50846;93,75376412700366;0,3247;6113;1846,77;1;0
Engenheiro Leal;2020;1;67;2;0,0;0,0;13,857574999999999;9,50846;93,75376412700366;0,3247;6113;1846,77;2;0
Engenheiro Leal;2021;1;67;3;0,0;0,0;4,120933;9,50846;93,75376412700366;0,3247;6113;1846,77;1;0
Engenheiro Leal;2022;3;67;4;0,0;0,0;27,255783;9,50846;93,75376412700366;0,3247;6113;1846,77;0;0
Engenheiro Leal;2023;3;67;5;0,0;0,0;0,0;9,50846;93,75376412700366;0,3247;6113;1846,77;1;0
Engenheiro Leal;2024;1;67;6;0,0;0,0;3,920687;9,50846;93,75376412700366;0,3247;6113;1846,77;0;0
Pilares;2019;20;68;1;6,530282;10,735015;29,7615;0,0;97,99402826781768;0,0442;27250;2077,58;49;11
Pilares;2020;8;68;2;0,181166;17,084132;29,963758;0,0;97,99402826781768;0,0442;27250;2077,58;17;6
Pilares;2021;3;68;3;0,181166;17,084132;29,963758;0,0;97,99402826781768;0,0442;27250;2077,58;16;4
Pilares;2022;7;68;4;0,181166;17,084132;32,646021;0,0;97,99402826781768;0,0442;27250;2077,58;14;5
Pilares;2023;8;68;5;0,181166;17,084132;29,963758;0,0;97,99402826781768;0,0442;27250;2077,58;10;5
Pilares;2024;8;68;6;0,0;17,265298;20,932569;0,0;97,99402826781768;0,0442;27250;2077,58;9;8
Del Castilho;2019;8;69;1;0,0;1,466581;60,107622;0,0;98,45569740173346;0,0461;15610;2317,78;14;5
Del Castilho;2020;2;69;2;0,0;1,466581;60,107622;0,0;98,45569740173346;0,0461;15610;2317,78;8;1
Del Castilho;2021;3;69;3;0,0;1,466581;60,107622;0,0;98,45569740173346;0,0461;15610;2317,78;8;0
Del Castilho;2022;9;69;4;0,0;1,466581;60,107622;0,0;98,45569740173346;0,0461;15610;2317,78;17;4
Del Castilho;2023;3;69;5;0,0;1,466581;42,660865;0,0;98,45569740173346;0,0461;15610;2317,78;19;3
Del Castilho;2024;2;69;6;0,0;1,466581;60,10761899999999;0,0;98,45569740173346;0,0461;15610;2317,78;8;0
Piedade;2019;16;70;1;1,001981;0,805415;60,26088;0,0;96,1341395976133;0,1571;43378;2548,58;20;4
Piedade;2020;15;70;2;0,696122;1,111274;57,506257;0,0;96,1341395976133;0,1571;43378;2548,58;17;4
Piedade;2021;17;70;3;0,696122;7,537062;25,214317;0,0;96,1341395976133;0,1571;43378;2548,58;10;4
Piedade;2022;9;70;4;0,002501;9,494133;7,68114;0,0;96,1341395976133;0,1571;43378;2548,58;27;8
Piedade;2023;8;70;5;0,002501;9,815812;4,142128;0,0;96,1341395976133;0,1571;43378;2548,58;17;6
Piedade;2024;7;70;6;0,002501;9,815812;14,235167;0,0;96,1341395976133;0,1571;43378;2548,58;18;9
Cascadura;2019;4;71;1;0,0;0,0;79,290628;0,0;93,16794705909751;0,1115;34456;2346,72;7;2
Cascadura;2020;16;71;2;0,0;0,0;68,688859;0,0;93,16794705909751;0,1115;34456;2346,72;19;3
Cascadura;2021;8;71;3;0,0;0,0;62,260972;0,0;93,16794705909751;0,1115;34456;2346,72;26;2
Cascadura;2022;18;71;4;0,0;0,446684;78,843943;0,0;93,16794705909751;0,1115;34456;2346,72;55;1
Cascadura;2023;20;71;5;0,0;0,446684;47,13088;0,0;93,16794705909751;0,1115;34456;2346,72;57;9
Cascadura;2024;7;71;6;0,0;0,446684;33,816389;4,921417;93,16794705909751;0,1115;34456;2346,72;47;10
Vila Valqueire;2019;0;72;1;0,0;0,0;30,862582;0,0;95,6654015922961;0,0314;32279;4092,15;6;1
Vila Valqueire;2020;2;72;2;0,0;0,0;30,862582;0,0;95,6654015922961;0,0314;32279;4092,15;10;0
Vila Valqueire;2021;2;72;3;0,0;0,0;30,863482;0,0;95,6654015922961;0,0314;32279;4092,15;5;1
Vila Valqueire;2022;1;72;4;0,0;0,0;30,863482;0,0;95,6654015922961;0,0314;32279;4092,15;4;1
Vila Valqueire;2023;7;72;5;0,0;0,0;30,862582;0,0;95,6654015922961;0,0314;32279;4092,15;9;4
Vila Valqueire;2024;4;72;6;0,0;2,913195;2,594591;0,0;95,6654015922961;0,0314;32279;4092,15;7;0
Maria da Graça;2019;1;73;1;0,0;0,0;0,0;0,0;95,48543719827134;0,0;7972;3180,91;2;0
Maria da Graça;2020;1;73;2;0,0;0,0;0,0;0,0;95,48543719827134;0,0;7972;3180,91;0;0
Maria da Graça;2021;0;73;3;0,0;0,0;0,0;0,0;95,48543719827134;0,0;7972;3180,91;3;0
Maria da Graça;2022;2;73;4;0,0;0,0;0,0;0,0;95,48543719827134;0,0;7972;3180,91;4;0
Maria da Graça;2023;2;73;5;0,0;0,0;0,0;0,0;95,48543719827134;0,0;7972;3180,91;1;1
Maria da Graça;2024;0;73;6;0,0;0,0;0,0;0,0;95,48543719827134;0,0;7972;3180,91;0;0
Quintino Bocaiúva;2019;8;74;1;1,835641;0,0;40,750376;0,0;94,81456678279804;0,0604;31185;2459,04;26;8
Quintino Bocaiúva;2020;2;74;2;0,387496;0,0;38,283258;0,0;94,81456678279804;0,0604;31185;2459,04;53;4
Quintino Bocaiúva;2021;19;74;3;0,387496;1,458425;37,751494;0,0;94,81456678279804;0,0604;31185;2459,04;48;13
Quintino Bocaiúva;2022;4;74;4;0,387496;1,52655;32,795433;0,0;94,81456678279804;0,0604;31185;2459,04;30;7
Quintino Bocaiúva;2023;7;74;5;0,387496;3,513454;21,428394;0,0;94,81456678279804;0,0604;31185;2459,04;9;4
Quintino Bocaiúva;2024;7;74;6;0,387496;3,513454;21,715006;0,0;94,81456678279804;0,0604;31185;2459,04;6;1
Jardim Sulacap;2019;1;75;1;0,0;0,0;1,09953;0,0;92,89696202897998;0,0073;13062;4033,4;0;0
Jardim Sulacap;2020;1;75;2;0,0;0,0;1,09953;0,0;92,89696202897998;0,0073;13062;4033,4;3;0
Jardim Sulacap;2021;1;75;3;0,0;0,0;1,09953;0,0;92,89696202897998;0,0073;13062;4033,4;3;1
Jardim Sulacap;2022;1;75;4;0,0;0,0;0,215657;0,0;92,89696202897998;0,0073;13062;4033,4;3;1
Jardim Sulacap;2023;0;75;5;0,0;0,0;1,09953;0,0;92,89696202897998;0,0073;13062;4033,4;0;0
Jardim Sulacap;2024;1;75;6;0,0;0,0;0,825466;0,0;92,89696202897998;0,0073;13062;4033,4;1;0
Campinho;2019;0;76;1;0,0;0,0;72,31801799999998;0,0;92,6262434216586;0,1543;10156;3081,85;13;0
Campinho;2020;3;76;2;0,0;0,0;72,31801799999998;0,0;92,6262434216586;0,1543;10156;3081,85;6;1
Campinho;2021;1;76;3;0,0;0,0;72,31801799999998;0,0;92,6262434216586;0,1543;10156;3081,85;9;3
Campinho;2022;3;76;4;0,0;0,0;71,355928;0,0;92,6262434216586;0,1543;10156;3081,85;47;8
Campinho;2023;8;76;5;0,0;0,0;68,214851;0,0;92,6262434216586;0,1543;10156;3081,85;46;4
Campinho;2024;7;76;6;0,0;0,0;18,677785;2,250092;92,6262434216586;0,1543;10156;3081,85;36;5
Abolição;2019;1;77;1;2,792102;0,0;10,826936;0,0;99,31000426227968;0,0;11356;2973,02;2;1
